{   1,   0,   0,   0,   0,   0}
{   1,   1,   0,   0,   0,   0}
{   1,   2,   0,   0,   0,   0}
{   1,   3,   0,   0,   0,   0}
{   1,   4,   0,   0,   0,   0}
{   1,   5,   0,   0,   0,   0}
{   1,   6,   3,   0,   0,   0}
{   1,   7,   7,   0,   0,   0}
{   1,   8,  12,   0,   0,   0}
{   1,   9,  18,   3,   0,   0}
{   1,  10,  25,  10,   0,   0}
{   1,  11,  33,  22,   0,   0}
{   1,  12,  42,  40,   3,   0}

