{   1,   0,   0,   0,   0,   0,   0}
{   1,   1,   0,   0,   0,   0,   0}
{   1,   2,   0,   0,   0,   0,   0}
{   1,   3,   0,   0,   0,   0,   0}
{   1,   4,   2,   0,   0,   0,   0}
{   1,   5,   3,   0,   0,   0,   0}
{   1,   6,   6,   2,   0,   0,   0}
{   1,   7,  10,   3,   0,   0,   0}
{   1,   8,  15,   8,   2,   0,   0}
{   1,   9,  21,  15,   3,   0,   0}
{   1,  10,  28,  26,  10,   2,   0}
{   1,  11,  36,  42,  20,   3,   0}

