{   1,   0,   0,   0,   0,   0,   0}
{   1,   1,   0,   0,   0,   0,   0}
{   1,   2,   0,   0,   0,   0,   0}
{   1,   3,   0,   0,   0,   0,   0}
{   1,   4,   2,   0,   0,   0,   0}
{   1,   5,   0,   0,   0,   0,   0}
{   1,   6,   6,   2,   0,   0,   0}
{   1,   7,   7,   0,   0,   0,   0}
{   1,   8,  12,   8,   2,   0,   0}
{   1,   9,  18,   9,   0,   0,   0}
{   1,  10,  25,  20,  10,   2,   0}
{   1,  11,  33,  33,  11,   0,   0}

