{   1,   0,   0,   0,   0,   0,   0,   0,   0}
{   1,   2,   0,   0,   0,   0,   0,   0,   0}
{   1,   4,   0,   0,   0,   0,   0,   0,   0}
{   1,   6,   6,   2,   0,   0,   0,   0,   0}
{   1,   8,  16,   8,   0,   0,   0,   0,   0}
{   1,  10,  30,  30,  10,   2,   0,   0,   0}
{   1,  12,  48,  76,  48,  12,   0,   0,   0}
{   1,  14,  70, 154, 154,  70,  14,   2,   0}

