{   1,   0,   0,   0,   0,   0,   0,   0}
{   1,   2,   0,   0,   0,   0,   0,   0}
{   1,   4,   2,   0,   0,   0,   0,   0}
{   1,   6,   6,   0,   0,   0,   0,   0}
{   1,   8,  16,   8,   2,   0,   0,   0}
{   1,  10,  20,   0,   0,   0,   0,   0}
{   1,  12,  42,  52,  30,  12,   2,   0}
{   1,  14,  56,  70,  28,   0,   0,   0}

